prob_1,prob_2,prob_3,prob_4,prob_5,y_true,y_hat,pred_class,identifier
0.1799829115951489,0.5497290889070767,0.2534549622238731,0.016693605406740013,0.00013943186716130213,2,2.089925,2,A-499__179
0.2779278157477027,0.5506459415343163,0.16454768151310808,0.006843341022892927,3.522018197999025e-05,2,1.862325,2,A-490__482
0.17683826831787053,0.5487696723689762,0.2570320817182215,0.017213649953313245,0.00014632764161849477,2,2.0982351,2,A-5050__29
0.6093156937515595,0.35961198152789764,0.03073378790788719,0.0003381016187037904,4.3519395190659043e-07,1,1.2203549,1,A-497__488
0.21976506747107594,0.5561205927571954,0.2125577001448041,0.011478878222364257,7.776140456030198e-05,2,1.9912397,2,A-497__837
0.0006234491573858509,0.0422486017508893,0.37470891888268276,0.48752891850711905,0.09489011170192307,4,3.6396987,4,A-5053__45
0.5246254997715999,0.4241631202113988,0.05042287203252949,0.0007870521827708015,1.4558017010703736e-06,2,1.387165,1,A-5052__502
0.17032380145978812,0.546537947279212,0.26462206119144116,0.018354280133436426,0.00016190993612231217,2,2.1157346,2,A-497_2C__655
0.02139644598738414,0.28240809510854376,0.5364628532079293,0.15362613795028496,0.006106467745857768,3,2.8400974,3,A-497__762
0.07650001633544468,0.4587984362344441,0.4097310033737177,0.054029029123777654,0.0009415149326159288,3,2.4399507,2,A-5058__1
0.3322131081850231,0.5342884727159862,0.12919107733728313,0.004289906554242611,1.743520746490752e-05,2,1.7520407,2,A-497_2C__635
0.007364359495669626,0.16922760262982828,0.542648865889289,0.2625608995186014,0.018198272466611733,3,3.1153767,3,A-492__108
0.24156691892024343,0.5558283294651053,0.1931213995634898,0.00942594889168064,5.740315948079004e-05,2,1.9411998,2,A-495_1__23
0.0285656054821993,0.3199585220815877,0.5200799341280692,0.1271256821963529,0.0042702561117908535,3,2.7576697,3,A-497_2C__254
0.5893531519993688,0.3754566375185053,0.0347731017544189,0.00041652322644585525,5.855012611667854e-07,1,1.2608148,1,A-492__203
0.01672051143501457,0.2525454428215902,0.5450660864064089,0.17757339447933837,0.008094564857647995,3,2.9074793,3,A-497__591
8.871629878167183e-08,0.00010947454582793666,0.015580428081201714,0.27867465252270834,0.7056353561339632,5,4.9915695,5,A-5052__246
0.27051999563687557,0.5521258067013746,0.17001558464806324,0.00729976439103423,3.8848622652444454e-05,2,1.8780015,2,A-497__493
0.1666506829134934,0.5451281538616407,0.26901189785247426,0.01903772060031642,0.00017154477207512094,2,2.1257796,2,A-5053__81
0.3987947087584494,0.5036852052857892,0.09508606414082699,0.0024265336262678113,7.488188666606923e-06,2,1.6239448,2,A-497_2C__508
0.28031947929679324,0.5501255365512954,0.16281829759716238,0.006702559254553962,3.412730019498385e-05,2,1.8573015,2,A-490__65
0.39175201975039664,0.5073732202123309,0.09828844807194893,0.002578124381420995,8.187583902620383e-06,2,1.637268,2,A-495_1__94
0.29636425634596963,0.5461238182172128,0.15165040920671122,0.005833851532066061,2.766469804026623e-05,2,1.8240397,2,A-5052__302
0.15503885763429315,0.5398997951419436,0.28344167368329026,0.021412932492583102,0.00020674104788983978,2,2.1584587,2,A-497__385
0.00951630397165857,0.19260908737884488,0.5480182740736564,0.23546257311297367,0.014393761462866429,3,3.0527747,3,A-5058__322
6.681388416790516e-05,0.010404149722384686,0.2026819946985525,0.556269301082847,0.2305777406120479,4,4.0338764,4,A-497__113
0.016008557296830296,0.24750014992196107,0.5460953967360844,0.18190591208301596,0.008489983962108184,3,2.9191108,3,A-492__362
0.25227714535905066,0.5548669804214188,0.18423668547283029,0.008569578573766442,4.9610172933787835e-05,2,1.9174336,2,A-5052__205
7.333587022501019e-05,0.011051794201094834,0.2087062803829321,0.5562490792578718,0.22391951028787624,4,4.018484,4,A-497__114
0.024628982462388357,0.3003691621908828,0.5293606338723651,0.14049056194194523,0.0051506595324186475,3,2.8004599,3,A-5050__124
0.14363078057993153,0.5335114984961082,0.29849288990709816,0.024114878218026593,0.00024995279883552416,2,2.192096,2,A-5052__469
0.1993834700029427,0.5540922912564561,0.2325527280967602,0.013867223455104664,0.00010428718873630187,2,2.0404274,2,A-5052__339
0.00016558332423039271,0.01861671424315113,0.2663211891688207,0.5460024920917927,0.1688940211720051,4,3.880371,4,A-497_2C__489
0.006127391394504292,0.1539001384211307,0.5365916393430054,0.2820461053448832,0.021334725496476397,3,3.1590981,3,A-5058__266
0.021221353756911462,0.2813791781576586,0.5368273974776967,0.15440594626796936,0.006166124339763893,3,2.8423846,3,A-497__510
0.07139151510675344,0.4491965292676889,0.42019748897423836,0.05814788398257086,0.001066582668748431,2,2.4645693,2,A-5058__424
0.034114233171524726,0.3441923660996145,0.5064806229276101,0.11184077237438246,0.0033720054268681753,3,2.7049623,3,A-5053__53
0.0035992206888747916,0.11589431717722673,0.5104302518286885,0.3375613377048015,0.032514872600408376,3,3.2806134,3,A-490__314
0.3228837819982291,0.5377235187523313,0.13472695713246138,0.004646096313720003,1.964580325823114e-05,2,1.7705117,2,A-5052__438
0.023418586355380237,0.293862902684672,0.5320926108601609,0.14514690630343352,0.005478993796353309,3,2.8147614,3,A-5058__154
0.1760871976922663,0.5485293728960495,0.2578946811551632,0.01734071577753381,0.00014803247898719518,2,2.1002328,2,A-5058__413
0.014642253377436161,0.2373722715787414,0.5477646758664116,0.19087558803536175,0.009345211142048983,3,2.9427285,3,A-490__202
0.0026149580215555483,0.09718800387833017,0.4898342818464984,0.3695073715578254,0.04085538469579041,3,3.350384,3,A-5059__22
0.0012947574986945784,0.06512163364454926,0.43622470673184993,0.43348612088753324,0.06387278123737293,4,3.4966564,3,A-495__119
0.6512344992632283,0.3252425946241248,0.023309816682790967,0.0002128634003205838,2.260295353500432e-07,1,1.132096,1,A-490__267
0.16565171298259035,0.5447251561366568,0.27021992987648896,0.0192289210726516,0.00017427993161220137,2,2.1285348,2,A-497_2C__634
0.13572757343965106,0.5282728495455377,0.3094709532231536,0.02624231534112386,0.00028630845053380746,2,2.2164195,2,A-499__153
0.00023394153424022694,0.02313782364027187,0.29320271528110065,0.535862971184897,0.14756254835949026,4,3.819683,4,A-492__90
0.0002827174848942112,0.02603735963632391,0.30844378369239706,0.5287833116240461,0.13645282756233876,4,3.7858505,4,A-490__93
0.5514279540982845,0.4045227563740194,0.04343957806764248,0.0006087047937821985,1.00666627134059e-06,1,1.3355836,1,A-497_2C__130
0.0003504710622779805,0.029740182738737537,0.32609919799853854,0.5194360761365939,0.12437407206385194,4,3.7469485,4,A-497__828
0.24118578110297598,0.5558531106334296,0.19344529040515326,0.009458113809022117,5.770404941908837e-05,2,1.9420547,2,A-5052__189
0.0003664974000057841,0.03057066116276274,0.3298159892371747,0.5173147651448798,0.12193208705517701,4,3.7387795,4,A-497__399
0.32650336389936685,0.5364188454984952,0.13255457382890384,0.004504461084190116,1.875568904398245e-05,2,1.7633255,2,A-492__393
0.12107821243125799,0.5165534157376738,0.33112782539230456,0.030868233082126398,0.000372313356637259,2,2.264103,2,A-497__240
0.00012060366179587708,0.015219356609704915,0.24287950868088587,0.5522079989629978,0.18957253208461558,4,3.9349043,4,A-497__293
0.0173126838119633,0.2566301493269898,0.5441394447739856,0.17412945337352276,0.007788268713538529,3,2.8981218,3,A-5058__391
0.01628039928219423,0.24944441116701635,0.5457139999702074,0.18022588430402256,0.008335305276559435,3,2.9146185,3,A-5058__130
0.1947605525696388,0.5532830803970615,0.23735869663432,0.01448603034477545,0.00011164005420421057,2,2.0519636,2,A-5052__344
0.0010797070213005497,0.058566840794836525,0.4212181189162834,0.448233297114216,0.07090203615336345,3,3.533003,4,A-497_2C__449
0.24314297100209742,0.555718830220313,0.19178780107464005,0.009294220671879736,5.617703106979252e-05,2,1.9376713,2,A-5050__65
0.042703220922465146,0.37579795161697954,0.4853111318212674,0.09373669432743562,0.002451001311852317,3,2.6357405,3,A-5058__469
0.18216382800946168,0.5503510283285228,0.25100633240933456,0.01634394180635539,0.0001348694463255833,2,2.0842118,2,A-492__349
0.6836245698116411,0.297763537798431,0.018467006400881204,0.00014475468766577735,1.3130138084985205e-07,1,1.0599607,1,A-492__153
0.1068252327109658,0.502220196205112,0.35400753396492557,0.03645831925511928,0.000488717863877258,2,2.3144188,2,A-495_1__83
0.01139614633860616,0.210495316472354,0.5494187558892933,0.2166021390420924,0.01208764225765411,3,3.0075133,3,A-497__806
0.010437503706612894,0.2016262840785165,0.5489943592154843,0.22576659710138555,0.013175255898000626,3,3.0297089,3,A-497_2C__351
0.33294509633897795,0.5340090722420034,0.12876539777513582,0.004263160663331712,1.727298055107082e-05,2,1.7505984,2,A-497__430
0.0072106287232570725,0.16740887355395323,0.5420430019914805,0.2647971920242784,0.01854030370703077,3,3.1204412,3,A-497__125
0.21598597206411427,0.555923500237134,0.2161247934012505,0.011883687833277961,8.204646422330168e-05,2,2.0001688,2,A-490__421
0.24863521161170674,0.5552503275140223,0.18721154966375192,0.008850788677696036,5.212253282303384e-05,2,1.9254603,2,A-492__417
0.11659617423850846,0.5123846377536867,0.33811979251629126,0.03249461238186881,0.0004047831096446613,2,2.2794645,2,A-5058__129
0.010382259700473132,0.20109982806667068,0.5489528003848322,0.2263219728891277,0.0132431389588963,3,3.0310411,3,A-490__97
0.0072020577435148204,0.16730680566594736,0.5420081363899178,0.2649232780257064,0.018559722174913577,3,3.1207263,3,A-497__248
0.015273654322673658,0.24212871237327593,0.5470478915778729,0.18661681858497828,0.008932923141199207,3,2.9315898,3,A-5058__300
0.00011167520235931979,0.014488949693491316,0.23738104241996388,0.5532790399031208,0.19473929278106472,4,3.947983,4,A-5053__273
0.1206956117760435,0.5162089248411555,0.33171770114411403,0.031002805982404257,0.0003749562562826728,2,2.265399,2,A-495_1__194
0.10469420952285473,0.4997915592377046,0.3575957731620563,0.03740861150643145,0.0005098465709528812,2,2.3223355,2,A-495_1__97
0.030152067629532178,0.3272534946796673,0.5162290702642172,0.12238581775076184,0.003979549675821527,3,2.7417977,3,A-490__256
0.1455677377276623,0.5346903071868367,0.29587287077110835,0.023627177864077236,0.00024190645031539927,2,2.1862676,2,A-497__365
0.2511834659952657,0.5549880788281919,0.1851251198557433,0.008652984789966508,5.035053083265661e-05,2,1.9198383,2,A-499__4
0.04263575623076631,0.37557268074666833,0.48547579028103305,0.0938590509290414,0.002456721812490843,3,2.6362386,3,A-5052__351
0.19494197841995956,0.5533174406460011,0.23716809500203243,0.014461145312183335,0.00011134061982356468,2,2.051508,2,A-492__151
0.16342719659819224,0.5437969892728612,0.2729320824633055,0.019663175467862018,0.00018055619777903762,2,2.1347067,2,A-5059__33
0.26670672160159414,0.5528075361211631,0.17289753795430213,0.0075473337924984825,4.0870530442089666e-05,2,1.8861432,2,A-492__328
0.31905691139928566,0.5390633092446251,0.13705835029236277,0.0048007945461891665,2.0634517537291125e-05,2,1.7781384,2,A-5050__166
0.0008303580491672834,0.0501522369851013,0.39910435083928664,0.4680527095149825,0.08186034461146224,4,3.5845976,4,A-495__78
0.03037104706631189,0.3282359939589282,0.5156943366572371,0.12175682045508973,0.0039418018624330425,3,2.7396612,3,A-497_2C__141
0.1586500312924398,0.5416563418201278,0.2788615981651683,0.020637074550104623,0.00019495417215944306,2,2.148138,2,A-497__442
0.019907879210051115,0.2734565322824123,0.5394760163365531,0.1605145488840961,0.006645023286887378,3,2.8600678,3,A-495__35
0.12110322689709502,0.5165758661487431,0.33108930405871667,0.030859461530057666,0.0003721413653876031,2,2.2640183,2,A-495_1__62
0.16509684961008633,0.5444976379607941,0.27089355926641684,0.01933613199038667,0.00017582117231603706,2,2.1300695,2,A-490__287
0.1760984779246084,0.5485330141097784,0.2578817021791618,0.01733879908173057,0.00014800670472082706,2,2.1002028,2,A-495__88
0.48467545741624246,0.4518698818093405,0.06231341160513143,0.001138767770800902,2.4813984846999453e-06,1,1.4627911,1,A-5052__203
0.302236160140865,0.5444476448082923,0.14774436296955917,0.005546198123319708,2.563395796373445e-05,2,1.8120433,2,A-490__457
0.014245924465538191,0.2343159523988482,0.5481609937768182,0.19365651870881437,0.009620610649981098,3,2.9499323,3,A-5052__53
0.04232123448578388,0.37451814046256177,0.4862439372747606,0.09443304022226484,0.0024836475546289242,3,2.6385689,3,A-492__189
0.011341805338759725,0.21000548633518162,0.5494086238284421,0.21709902426888142,0.012145060228735143,3,3.0087273,3,A-5052__10
0.013977311549992847,0.23221215036654733,0.5484040485125437,0.19559135228546498,0.009815137285451102,3,2.9549131,3,A-490__349
0.006214179841296263,0.15503097223511378,0.5371151872710629,0.28055739576734146,0.021082264885185605,3,3.1557872,3,A-497__608
0.0021941127896377114,0.08808538689205088,0.47734355934951883,0.38638830673720964,0.04598863423158289,3,3.3877873,3,A-497_2C__567
0.24475168470958875,0.5555954880299427,0.19043601735288482,0.009161854970917186,5.49549366665614e-05,2,1.9340811,2,A-5058__119
0.20730151612659758,0.5551683065520605,0.22456001008009824,0.012877236225462104,9.29310157815761e-05,2,2.0210087,2,A-497__5
0.06497141185559913,0.4359093865706947,0.43383583455801705,0.06402583411567975,0.0012575329000093717,2,2.4974685,2,A-5058__386
0.29103900108351666,0.5475479449862364,0.15527517721917658,0.006108223832575633,2.965287849472523e-05,2,1.8349981,2,A-5053__88
0.0021753661479726473,0.08766028322170391,0.4767145028682746,0.38719991422945305,0.04624993353259576,4,3.3896005,3,A-497__52
0.018115634512472695,0.26201615224993324,0.5427928450025498,0.16967306408162772,0.007402304153416646,3,2.885859,3,A-5058__178
0.020713520370768478,0.27835941641331985,0.5378701587077751,0.15671238417793115,0.006344520330205361,3,2.8491092,3,A-5058__34
0.009611937400104183,0.19356969097370874,0.5481494618729956,0.23441079549689886,0.014258114256292594,3,3.0502918,3,A-5053__31
0.5751270920190397,0.3865247634254269,0.037866040440734494,0.0004813844202957964,7.196945031640124e-07,1,1.2891504,1,A-5052__489
0.024452269046715266,0.2994345961402489,0.5297639958747447,0.14115249593282064,0.00519664300547055,3,2.8025107,3,A-497__613
0.29322669551404484,0.5469741381733152,0.15377644287074316,0.005993904972262446,2.8818469634351116e-05,2,1.8304869,2,A-499__267
0.39330469509813526,0.5065684461732567,0.09757489135003801,0.002543939352745009,8.028025824982937e-06,2,1.6343274,2,A-492__242
0.09789646497480062,0.49148842994449043,0.3693529158691557,0.04067672985637203,0.0005854593551811678,2,2.3483741,2,A-490__404
0.0064398707076288725,0.15792987034972905,0.5383995239662503,0.2767793758311695,0.020451359145222107,3,3.1473649,3,A-490__319
0.0002976257549992574,0.02688137972532851,0.31263420866929814,0.526674759710348,0.13351202614002605,4,3.7765963,4,A-497__226
0.7165504401815587,0.2690918227380471,0.014262926433529761,9.473819075354599e-05,7.245611095413805e-08,1,0.9819844,1,A-499__111
0.23471099185669023,0.5561709605292051,0.19903140530059799,0.010023553485072188,6.308882843437598e-05,2,1.9566815,2,A-497__422
0.6759002653584225,0.3043847688697091,0.019555710486556813,0.0001591053169932071,1.4996831834772457e-07,1,1.0775322,1,A-490__268
0.027190702199456084,0.3133706723972423,0.5233750350778782,0.13151422480202263,0.004549365523400831,3,2.772025,3,A-5053__275
0.0024030130379135684,0.09270452258313434,0.4839092133147668,0.37770497352105625,0.04327827754312911,3,3.3684795,3,A-497_2C__258
0.5793817366991724,0.3832347105332237,0.036921734548052025,0.00046114132012858573,6.768994232595043e-07,1,1.2807156,1,A-490__481
0.005074658984463499,0.1393892677102435,0.5286782997700323,0.3019312510504228,0.024926522484837826,3,3.2029657,3,A-497_2C__369
0.0003850353508745681,0.03151237132605535,0.3339324711094556,0.5149036205994886,0.11926650161412582,4,3.7297351,4,A-490__16
0.1509355663236008,0.5377528867659125,0.28875143229129707,0.022338940944506263,0.00022117367468332122,2,2.1703706,2,A-497__285
4.9734079020207846e-08,7.237613216930533e-05,0.012091097987127182,0.25181453778565693,0.7360219383609676,5,5.0668845,5,A-5058__284
0.01559155736088048,0.24447337620068263,0.5466505517429502,0.18454781054709166,0.008736704148395027,3,2.92613,3,A-5059__80
0.017670307846472787,0.25905013161902873,0.5435517850476589,0.17211538309243601,0.007612392394403596,3,2.8926017,3,A-5058__184
0.01739607602023361,0.2571975447546335,0.5440042243654912,0.17365548921301646,0.007746665646625175,3,2.896826,3,A-5058__312
0.018706303084154916,0.2658720417575871,0.5417433764301478,0.166540388560403,0.0071378901677070904,3,2.8771293,3,A-5050__171
0.5243998518375332,0.4243250566230074,0.05048490137485717,0.0007887298958023123,1.4602687997912264e-06,1,1.3875958,1,A-5052__200
0.00047782704779426784,0.03596154926981034,0.35209941480736207,0.5034916833482915,0.10796952552674184,3,3.6897867,4,A-490__81
0.18027933960510042,0.5498156900890844,0.2531206096593013,0.016645559227874057,0.0001388014186399684,2,2.0891461,2,A-497_2C__317
0.0002719636592408861,0.025417036929992375,0.3052963713075065,0.5303214749940032,0.13869315310925706,4,3.792813,4,A-495__53
0.01438394244062942,0.23538666126519903,0.5480279450135301,0.19267827862066472,0.009523172659976735,3,2.9474044,3,A-490__518
0.27119298187466384,0.551999763372279,0.1695117672329877,0.007256984472310162,3.8503047759416126e-05,2,1.8765697,2,A-495__86
0.258354946762786,0.5541025177159822,0.17937506264241043,0.008121767859325753,4.5705019495562686e-05,2,1.9041574,2,A-499__105
0.0014913929486881985,0.07067741500207825,0.4476634800166436,0.4214558619762094,0.058711850056380535,4,3.4679718,3,A-497__758
0.07860503796024942,0.4625280522980231,0.40551511990707667,0.052456139969490286,0.0008956498651605736,3,2.430163,2,A-5052__354
0.2222806469368902,0.5562092484879705,0.21021696838203177,0.011218088839736979,7.504735337058764e-05,2,1.9853405,2,A-5059__48
0.030786300511200456,0.330083439614194,0.5146785542669949,0.12058000869314751,0.0038716969144631094,3,2.7356443,3,A-495__18
0.0006567638074191216,0.04359256285960386,0.37914568879932226,0.4841640685854189,0.092440915948236,4,3.62978,4,A-5050__25
0.003498262046198329,0.11411042475593368,0.5087243678508218,0.3404606637842142,0.03320628156283212,3,3.2869186,3,A-492__19
0.007836198421015005,0.17467363102909378,0.544292382508015,0.2559802762263127,0.01721751181556347,3,3.1003928,3,A-497_2C__121
0.05900292766243022,0.4221641904329404,0.44700882930783625,0.07034480435613279,0.0014792482406603702,3,2.5303597,3,A-490__28
0.0061142307578769504,0.15372785914302142,0.5365107526402373,0.28227365006658584,0.021373507392278532,3,3.1596038,3,A-497__835
0.016077754976596928,0.24799719532945524,0.545999727856706,0.18147516026950025,0.008450161567741555,3,2.9179611,3,A-5058__128
0.27755627186048343,0.5507249462802115,0.16481789634885027,0.006865492233123706,3.5393277331010944e-05,2,1.863107,2,A-490__542
0.3696449983122742,0.5182983115553225,0.10892986172795811,0.0031159942670069946,1.0834137438183838e-05,2,1.6793717,2,A-495__147
0.2563434257446125,0.5543724992184829,0.18097002697209089,0.008267088737889602,4.695932692422088e-05,2,1.9085352,2,A-490__281
0.0001381592701009691,0.016596532887214868,0.25277874967648506,0.5499036887368426,0.18058286942935647,4,3.9116507,4,A-495_1__128
0.0367652959036646,0.3546261370393387,0.4999206075841073,0.10564807392571442,0.0030398855471749655,3,2.6822226,3,A-492__87
0.03303991538739246,0.3397676557462497,0.5091350908707933,0.11453517537102541,0.003522162624539192,3,2.7145886,3,A-5058__140
0.015216462164952791,0.24170339756708403,0.5471168777423379,0.18699425789480872,0.00896900463081658,3,2.9325824,3,A-497_2C__183
0.01658300014433493,0.251582637912363,0.5452724258077023,0.17839339931126375,0.008168536824336083,3,2.9096925,3,A-490__22
0.0044828764216288605,0.1304824379082457,0.5226229483847341,0.3149054822006793,0.02750625508471198,3,3.2313218,3,A-497_2C__153
0.20887012840493546,0.5553367798005578,0.2230113050454325,0.01269093611771021,9.085063136406431e-05,2,2.0172102,2,A-497__553
7.779013915765349e-08,9.966999787127367e-05,0.014712612059414132,0.2724317181769619,0.7127559219756135,5,5.0087495,5,A-490__117
0.0044677668456377636,0.13024680008910017,0.5224492613127601,0.3152572006759364,0.02757897107656551,3,3.2320886,3,A-5052__256
0.24633135872078896,0.55546311912835,0.18911784177046864,0.009033897301037657,5.3783079354747515e-05,2,1.9305667,2,A-499__239
0.0141651024965641,0.23368574275143483,0.548236364946615,0.1942343376159447,0.009678452189441402,3,2.9514225,3,A-5059__6
0.19787066116897492,0.5538425574398665,0.2341138839332901,0.014066266380725336,0.00010663107714310564,2,2.0441859,2,A-5050__62
0.17495100003349284,0.5481575545578125,0.2592057047897996,0.017535085190734146,0.0001506554281610078,2,2.1032646,2,A-497__849
0.10683085575123646,0.5022264994047099,0.35399812582232076,0.03645585543447227,0.0004886635872606704,2,2.314398,2,A-497__426
0.20820998179404115,0.5552676368310414,0.22366170196415378,0.012768959702868345,9.171970789533532e-05,2,2.018807,2,A-5052__86
0.23210122694006116,0.5562427425174625,0.20132859999523808,0.01026201716743066,6.54133798075895e-05,2,1.9626335,2,A-5050__140
0.009100000251609989,0.18835684177806727,0.5473570285822404,0.24017411496306393,0.015012014425018335,3,3.0638433,3,A-497__667
0.23063665639705866,0.5562684863682881,0.20262948567299785,0.01039861244794533,6.675911371002271e-05,2,1.9659884,2,A-497__481
0.2107283613555625,0.5555178107858064,0.22119114189100794,0.012474232435717067,8.845353190612223e-05,2,2.0127304,2,A-5053__156
0.021046456716853474,0.2803451884329599,0.5371890157473115,0.1551926906017069,0.00622664850116818,3,2.844685,3,A-495__84
0.021409874566798354,0.28248675211035756,0.5364347926858585,0.15356665017913576,0.006101930457849815,3,2.8399227,3,A-497_2C__485
